Grainger Blue Path	L1	Segment_Name	L2	Family_Name	L3	Category_Name	Gamut PIM Path	Gamut Category ID	Gamut Category Name	"Gamut Node ID
Node ID"	Gamut Node Name	Grainger-Gamut Terminal Node Mapping	Grainger_Attribute_Definition	Grainger_Category_Specific_Definition	Grainger Attribute Sample Values	Grainger_Attr_ID	Grainger_Attribute_Name	Identified Matching Gamut Attribute Name (use semi-colon to separate names)	Identified Matching Grainger Attribute Name (use semi-colon to separate names)	Analyst Notes	Taxonomist Notes	Gamut_Attribute_Name	Gamut_Attr_ID	Gamut Attribute Sample Values	Gamut_Attribute_Definition	Matching
HVAC and Refrigeration > Electric Heaters and Accessories > Portable Electric Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3737	Portable Electric Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Utility Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9631	Electric Utility Heaters	Portable Electric Heaters -- Electric Utility Heaters							Watts			Power	177488			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Duct Heater Coil Kits	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	28525	Duct Heater Coil Kits	"Heating, Ventilation, & Air Conditioning > Heaters > Central System Heaters > Electric Heater Coil Kits"	9518	"Heating, Ventilation, & Air Conditioning"	9557	Electric Heater Coil Kits	Duct Heater Coil Kits -- Electric Heater Coil Kits							Watts @ 208V			Power @ 208V	217504			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Duct Heater Coil Kits	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	28525	Duct Heater Coil Kits	"Heating, Ventilation, & Air Conditioning > Heaters > Central System Heaters > Electric Heater Coil Kits"	9518	"Heating, Ventilation, & Air Conditioning"	9557	Electric Heater Coil Kits	Duct Heater Coil Kits -- Electric Heater Coil Kits							Watts @ 240V			Power @ 240V	217505			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable	6045	Process Heating & Cooling	6053	Heat Cable	Heating Cables -- Heat Cable							Watts on Metal			Wattage on Metal	115938			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable Kits	6045	Process Heating & Cooling	6054	Heat Cable Kits	Heating Cables -- Heat Cable Kits							Watts on Metal			Wattage on Metal	115982			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable	6045	Process Heating & Cooling	6053	Heat Cable	Heating Cables -- Heat Cable							Watts on Plastic			Wattage on Plastic	115939			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable Kits	6045	Process Heating & Cooling	6054	Heat Cable Kits	Heating Cables -- Heat Cable Kits							Watts on Plastic			Wattage on Plastic	115983			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable	6045	Process Heating & Cooling	6053	Heat Cable	Heating Cables -- Heat Cable							Watts per Foot @ 40F			Wattage per Foot	115940			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Heating Cables	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3717	Heating Cables	Process Heating & Cooling > Heaters > Heat Cable > Heat Cable Kits	6045	Process Heating & Cooling	6054	Heat Cable Kits	Heating Cables -- Heat Cable Kits							Watts per Foot @ 40F			Wattage per Foot	115984			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Cabinet Unit Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3655	Cabinet Unit Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Electric Cabinet Unit Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9629	Electric Cabinet Unit Heaters	Cabinet Unit Heaters -- Electric Cabinet Unit Heaters							Width			Overall Width	176910			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3672	Electric Baseboard Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Baseboard Heater Accessories > Baseboard Heater Thermostats"	9518	"Heating, Ventilation, & Air Conditioning"	9529	Baseboard Heater Thermostats	Electric Baseboard Heater Accessories -- Baseboard Heater Thermostats							Width			Overall Width	176789			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3672	Electric Baseboard Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Baseboard Heater Accessories > Electric Baseboard Heater Cabinets & Receptacles"	9518	"Heating, Ventilation, & Air Conditioning"	9530	Electric Baseboard Heater Cabinets & Receptacles	Electric Baseboard Heater Accessories -- Electric Baseboard Heater Cabinets & Receptacles							Width			Overall Width	176836			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Baseboard Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3672	Electric Baseboard Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Baseboard Heaters > Baseboard Heater Accessories > Electric Baseboard Heater Remote Controls"	9518	"Heating, Ventilation, & Air Conditioning"	9531	Electric Baseboard Heater Remote Controls	Electric Baseboard Heater Accessories -- Electric Baseboard Heater Remote Controls							Width			Overall Width	176853			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	7705	Electric Ceiling Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heater Accessories > Electric Ceiling Heater Mounting Frames & Trim Kits"	9518	"Heating, Ventilation, & Air Conditioning"	9542	Electric Ceiling Heater Mounting Frames & Trim Kits	Electric Ceiling Heater Accessories -- Electric Ceiling Heater Mounting Frames & Trim Kits							Width			Overall Width	176970			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	7705	Electric Ceiling Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heater Accessories > Electric Ceiling Heater Switches"	9518	"Heating, Ventilation, & Air Conditioning"	9543	Electric Ceiling Heater Switches	Electric Ceiling Heater Accessories -- Electric Ceiling Heater Switches							Width			Overall Width	176931			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	7705	Electric Ceiling Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heater Accessories > Electric Ceiling Heater Thermostats"	9518	"Heating, Ventilation, & Air Conditioning"	9544	Electric Ceiling Heater Thermostats	Electric Ceiling Heater Accessories -- Electric Ceiling Heater Thermostats							Width			Overall Width	176954			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	7705	Electric Ceiling Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heater Accessories > Electric Ceiling Heater Transformers"	9518	"Heating, Ventilation, & Air Conditioning"	9545	Electric Ceiling Heater Transformers	Electric Ceiling Heater Accessories -- Electric Ceiling Heater Transformers							Width			Overall Width	176991			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Ceiling Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3674	Electric Ceiling Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Ceiling Heaters > Electric Ceiling Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9546	Electric Ceiling Heaters	Electric Ceiling Heaters -- Electric Ceiling Heaters							Width			Overall Width	177021			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Fan Coil Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	26988	Electric Fan Coil Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Central System Heaters > Electric Fan Coil Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9556	Electric Fan Coil Heaters	Electric Fan Coil Heaters -- Electric Fan Coil Heaters							Width			Overall Width	177051			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Floor Heating Kits	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	15557	Electric Floor Heating Kits	"Heating, Ventilation, & Air Conditioning > Heaters > Floor Heaters > Electric Floor Heaters & Heating Mats"	9518	"Heating, Ventilation, & Air Conditioning"	9571	Electric Floor Heaters & Heating Mats	Electric Floor Heating Kits -- Electric Floor Heaters & Heating Mats							Width			Overall Width	177087			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Contactor Enclosures"	9518	"Heating, Ventilation, & Air Conditioning"	9584	Electric Infrared Contactor Enclosures	Electric Infrared Heater Accessories -- Electric Infrared Contactor Enclosures							Width			Overall Width	177221			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Heater Controls & Switches"	9518	"Heating, Ventilation, & Air Conditioning"	9586	Electric Infrared Heater Controls & Switches	Electric Infrared Heater Accessories -- Electric Infrared Heater Controls & Switches							Width			Overall Width	177199			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Heater Enclosures & Wire Guards"	9518	"Heating, Ventilation, & Air Conditioning"	9588	Electric Infrared Heater Enclosures & Wire Guards	Electric Infrared Heater Accessories -- Electric Infrared Heater Enclosures & Wire Guards							Width			Overall Width	177124			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3676	Electric Infrared Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Heater Mounting Hardware"	9518	"Heating, Ventilation, & Air Conditioning"	9589	Electric Infrared Heater Mounting Hardware	Electric Infrared Heater Accessories -- Electric Infrared Heater Mounting Hardware							Width			Overall Width	177177			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heater Elements	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	18851	Electric Infrared Heater Elements	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Infrared Heater Accessories > Electric Infrared Heater Accessories > Electric Infrared Heater Elements"	9518	"Heating, Ventilation, & Air Conditioning"	9587	Electric Infrared Heater Elements	Electric Infrared Heater Elements -- Electric Infrared Heater Elements							Width			Overall Width	177140			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Infrared Heaters	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3677	Electric Infrared Heaters	"Heating, Ventilation, & Air Conditioning > Heaters > Infrared & Radiant Heaters > Electric Infrared Heaters"	9518	"Heating, Ventilation, & Air Conditioning"	9578	Electric Infrared Heaters	Electric Infrared Heaters -- Electric Infrared Heaters							Width			Overall Width	217483			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Unit Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3759	Electric Unit Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Unit Heater Accessories > Electric Unit Heater Diffusers"	9518	"Heating, Ventilation, & Air Conditioning"	9635	Electric Unit Heater Diffusers	Electric Unit Heater Accessories -- Electric Unit Heater Diffusers							Width			Overall Width	177401			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Unit Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3759	Electric Unit Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Unit Heater Accessories > Electric Unit Heater Filters"	9518	"Heating, Ventilation, & Air Conditioning"	9636	Electric Unit Heater Filters	Electric Unit Heater Accessories -- Electric Unit Heater Filters							Width			Overall Width	177417			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Unit Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3759	Electric Unit Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Unit Heater Accessories > Electric Unit Heater Mounting Brackets"	9518	"Heating, Ventilation, & Air Conditioning"	9637	Electric Unit Heater Mounting Brackets	Electric Unit Heater Accessories -- Electric Unit Heater Mounting Brackets							Width			Overall Width	177383			Gamut Only
HVAC and Refrigeration > Electric Heaters and Accessories > Electric Unit Heater Accessories	1012	HVAC and Refrigeration	27735	Electric Heaters and Accessories	3759	Electric Unit Heater Accessories	"Heating, Ventilation, & Air Conditioning > Heaters > Unit Heaters > Unit Heater Accessories > Electric Unit Heater Switches"	9518	"Heating, Ventilation, & Air Conditioning"	9638	Electric Unit Heater Switches	Electric Unit Heater Accessories -- Electric Unit Heater Switches							Width			Overall Width	177438			Gamut Only
